통계분야,통계유형,통계명,통계표명,통계리스트 주소
토지,승인통계,토지소유현황,26.법인 토지의 100분위별 소유현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5910
토지,승인통계,토지소유현황,27.비법인 토지의 용도지역별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6075
토지,승인통계,토지소유현황,27.비법인 토지의 용도지역별 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5755
토지,승인통계,토지소유현황,27.비법인 토지의 용도지역별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6237
토지,승인통계,토지소유현황,28.비법인 종중 토지의 용도지역별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6069
토지,승인통계,토지소유현황,28.비법인 종중 토지의 용도지역별 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=7161
토지,승인통계,토지소유현황,28.비법인 종중 토지의 용도지역별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6238
토지,승인통계,토지소유현황,29.비법인 종교단체 토지의 용도지역별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6068
토지,승인통계,토지소유현황,29.비법인 종교단체 토지의 용도지역별 현황(종교)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5912
토지,승인통계,토지소유현황,29.비법인 종교단체 토지의 용도지역별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6239
토지,승인통계,토지소유현황,30.비법인 기타단체 토지의 용도지역별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6065
토지,승인통계,토지소유현황,30.비법인 기타단체 토지의 용도지역별 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5913
토지,승인통계,토지소유현황,30.비법인 기타단체 토지의 용도지역별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6240
토지,승인통계,토지소유현황,31.비법인 토지의 지목별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6064
토지,승인통계,토지소유현황,31.비법인 토지의 지목별 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5759
토지,승인통계,토지소유현황,31.비법인 토지의 지목별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6241
토지,승인통계,토지소유현황,32.비법인 종중 토지의 지목별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5914
토지,승인통계,토지소유현황,32.비법인 종중 토지의 지목별 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=7159
토지,승인통계,토지소유현황,32.비법인 종중 토지의 지목별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6242
토지,승인통계,토지소유현황,33.비법인 종교단체 토지의 지목별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5915
토지,승인통계,토지소유현황,33.비법인 종교단체 토지의 지목별 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=7160
토지,승인통계,토지소유현황,33.비법인 종교단체 토지의 지목별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6243
토지,승인통계,토지소유현황,34.비법인 기타단체 토지의 지목별 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5916
토지,승인통계,토지소유현황,34.비법인 기타단체 토지의 지목별 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6244
토지,승인통계,토지소유현황,35.비법인 토지의 면적규모별 소유자(비법인수) 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5917
토지,승인통계,토지소유현황,35.비법인 토지의 면적규모별 소유자(비법인수) 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6245
토지,승인통계,토지소유현황,36.비법인 토지의 가액규모별 소유자(비법인수) 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5918
토지,승인통계,토지소유현황,36.비법인 토지의 가액규모별 소유자(비법인수) 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6246
토지,승인통계,토지소유현황,37.비법인 토지의 10분위별 소유 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5919
토지,승인통계,토지소유현황,38.비법인 토지의 100분위별 소유 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5920
토지,승인통계,토지소유현황,39. 외국인 외국공공기관 토지의 용도지역별 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5922
토지,승인통계,토지소유현황,39.비법인 토지의 유형별 소유 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6063
토지,승인통계,토지소유현황,39.비법인 토지의 유형별 소유 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=5921
토지,승인통계,토지소유현황,39.비법인 토지의 유형별 소유 현황_시군구,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=25&hFormId=6249
건설,승인통계,건설공사계약통계,계약규모 순위별 건설공사계약 금액,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=514&hFormId=6017
건설,승인통계,건설공사계약통계,발주자별 공종별건설공사계약액 추이,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=514&hFormId=6015
건설,승인통계,건설공사계약통계,본사소재지별 건설공사계약 금액,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=514&hFormId=6019
건설,승인통계,건설공사계약통계,세부공종별 건설공사계약액 추이 ,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=514&hFormId=6016
건설,승인통계,건설공사계약통계,현장소재지별 건설공사계약 금액,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=514&hFormId=6018
건설,승인통계,기계설비산업실태조사,가장 구하기 어려운 건설인력 유형(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6657
건설,승인통계,기계설비산업실태조사,경력별 신규고용자 수 (평균)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6610
건설,승인통계,기계설비산업실태조사,경력별 인력 채용의 어려움을 겪은 경험 (복수응답)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6612
건설,승인통계,기계설비산업실태조사,공공 및 민간공사의 원도급 수주 경험(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6641
건설,승인통계,기계설비산업실태조사,공공 및 민간공사의 하도급 수주 경험(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6646
건설,승인통계,기계설비산업실태조사,공공공사의 원도급 수주율,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6643
건설,승인통계,기계설비산업실태조사,공공공사의 원도급 입찰/수주 건수,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6895
건설,승인통계,기계설비산업실태조사,공공공사의 원도급 입찰/수주 건수(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6642
건설,승인통계,기계설비산업실태조사,공공공사의 하도급 공사 실행률(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6653
건설,승인통계,기계설비산업실태조사,공공공사의 하도급 낙찰률,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6651
건설,승인통계,기계설비산업실태조사,공공공사의 하도급 수주율,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6648
건설,승인통계,기계설비산업실태조사,공공공사의 하도급 입찰/수주 건수,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6897
건설,승인통계,기계설비산업실태조사,공공공사의 하도급 입찰/수주 건수(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6647
건설,승인통계,기계설비산업실태조사,근속연수별 종사자 수 (평균)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6607
건설,승인통계,기계설비산업실태조사,금년 공사현장의 산업재해 발생 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6675
건설,승인통계,기계설비산업실태조사,금년 기계설비분야 평균 연구개발 건수 및 투자액,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6622
건설,승인통계,기계설비산업실태조사,금년 대비 내년 업황 전망(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6620
건설,승인통계,기계설비산업실태조사,금년 외부기관으로부터 지원 받은 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6625
건설,승인통계,기계설비산업실태조사,금년 원도급자로부터 부당요구(계약 체결 또는 건설공사의 시공 관련)를 강요당한 경험 및 공사비율(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6664
건설,승인통계,기계설비산업실태조사,금년 재무 현황,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6892
건설,승인통계,기계설비산업실태조사,금년 재무 현황(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6614
건설,승인통계,기계설비산업실태조사,금년 표준시장단가 적용 건설공사의 공사비 산정방식별 평균 비중(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6671
건설,승인통계,기계설비산업실태조사,금년 표준시장단가 적용 건설공사의 수주경험(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6670
건설,승인통계,기계설비산업실태조사,기계설비공사업 근속연수별 성별 종사자 수(평균),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6922
건설,승인통계,기계설비산업실태조사,기계설비공사업 근속연수별 종사자 수 (평균),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6889
건설,승인통계,기계설비산업실태조사,기계설비공사업 기술자격별 성별 종사자 수(평균),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6923
건설,승인통계,기계설비산업실태조사,기계설비공사업 기술자격별 종사자 수 (평균),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6891
건설,승인통계,기계설비산업실태조사,기계설비공사업 분야별 매출 비중,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6893
건설,승인통계,기계설비산업실태조사,기계설비공사업 분야별 매출 비중(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6615
건설,승인통계,기계설비산업실태조사,기계설비공사업 학력별 성별 종사자 수(평균),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6924
건설,승인통계,기계설비산업실태조사,기계설비공사업 학력별 종사자 수 (평균),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6890
건설,승인통계,기계설비산업실태조사,기계설비공사업 해외 매출액,https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6894
건설,승인통계,기계설비산업실태조사,기계설비법 제정에 따른 사업 강화 계획 (복수응답)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6660
건설,승인통계,기계설비산업실태조사,기계설비법 제정의 기대효과 (복수응답)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6659
건설,승인통계,기계설비산업실태조사,기계설비산업 관련 사업활동 수행의 애로사항 (1+2순위)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6626
건설,승인통계,기계설비산업실태조사,"기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (개발 : 품질관리, 신기술 개발 등 R&D 지원)(종료)",https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6631
건설,승인통계,기계설비산업실태조사,기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (인력컨설팅 : 고급인력 양성 및 교육지원)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6636
건설,승인통계,기계설비산업실태조사,기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (인력컨설팅 : 기계설비 관련 분야 전용 인력채용 통로 제공)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6637
건설,승인통계,기계설비산업실태조사,기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (인력컨설팅 : 기능인력 양성 및 교육지원)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6635
건설,승인통계,기계설비산업실태조사,기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (인력컨설팅 : 신규 채용인력 인건비 지원)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6638
건설,승인통계,기계설비산업실태조사,기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (인프라 : 신기술 개발 시설·장비 지원)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6639
건설,승인통계,기계설비산업실태조사,기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (인프라 : 지원시설 제공)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6640
건설,승인통계,기계설비산업실태조사,기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (자금 : 세금 감면 지원)(종료),https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6630
건설,승인통계,기계설비산업실태조사,"기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (자금 : 융자, 외부투자 등 자금지원)(종료)",https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6629
건설,승인통계,기계설비산업실태조사,"기계설비산업 육성을 위한 유형별 정책 지원사항 필요 정도 (제도 : 공공, 민간 간의 소통활성화를 위한 창구마련)(종료)",https://stat.molit.go.kr/portal/cate/viewChk.do?hRsId=552&hFormId=6628
